date,R_t_v3_raw,R_t_v3
2024-06-04,0.5801846622565352,0.5816326449656051
2024-06-05,0.4769707325442855,0.47799327098076017
2024-06-06,0.41517275089231614,0.41594056017134984
2024-06-07,0.6629981284223595,0.6647874653940975
2024-06-10,0.6851767450748499,0.6870575015425338
2024-06-11,0.5253274549659134,0.5265493181510252
2024-06-12,0.2874851661614725,0.28772665160266087
2024-06-13,0.20060088027831008,0.2004842316777992
2024-06-14,0.20574981483364366,0.20565438996448998
2024-06-17,0.19205265419748208,0.1919007701027208
2024-06-18,0.16262724423652972,0.16235406961275212
2024-06-20,0.2854793738109387,0.2857125914449626
2024-06-21,0.2505294620269894,0.25061861732526425
2024-06-24,0.2858884480583655,0.28612335188238447
2024-06-25,0.266913819810792,0.26707051086900446
2024-06-26,0.3989329810069269,0.3996338505123732
2024-06-27,0.4149476386918111,0.41571452006608756
2024-06-28,0.6021894322980978,0.6037281179133555
2024-07-01,0.6304451290278849,0.6321002836544027
2024-07-02,0.5224365336550431,0.5236464805618225
2024-07-03,0.3753965897583463,0.3760004430676049
2024-07-05,0.26655292161877336,0.2667081250670362
2024-07-08,0.283469533035885,0.2836944661752776
2024-07-09,0.2822612304623545,0.2824811830200475
2024-07-10,0.3274957122024916,0.3279021197399901
2024-07-11,0.26188290300605666,0.26201885679802567
2024-07-12,0.19846139525054401,0.19833592776624578
2024-07-15,0.25744206841316614,0.257559717237498
2024-07-16,0.21191975061319765,0.21184975800737324
2024-07-17,0.2281802029321101,0.22817723535215356
2024-07-18,0.2816008208964731,0.28181805126862236
2024-07-19,0.42365519593642137,0.42445796956253184
2024-07-22,0.47741450375133765,0.47843887139748303
2024-07-23,0.5416344398101182,0.5429235198265687
2024-07-24,0.7298306309782273,0.7318954492296227
2024-07-25,0.6362224645605272,0.6379014331656434
2024-07-26,0.6255063014250951,0.6271410983738964
2024-07-29,0.4962350594204191,0.49733700475049525
2024-07-30,0.5888076826676308,0.5902912091706111
2024-07-31,0.2541868083732376,0.25429103912751183
2024-08-01,0.27923934503059755,0.2794468414803508
2024-08-02,0.17054294278099713,0.17030239639469408
2024-08-05,0.10370714512834227,0.10319110388010608
2024-08-06,0.16037235494849764,0.16008988574853633
2024-08-07,0.15335077493492494,0.15303936302335802
2024-08-08,0.20145068654896153,0.20133754082070512
2024-08-09,0.15097243527898557,0.1506512199330593
2024-08-12,0.11505176620445029,0.11458248709457128
2024-08-13,0.11776796389338468,0.11730988085707068
2024-08-14,0.16843922769020997,0.16819000986257102
2024-08-15,0.18673494566448245,0.18656114215782588
2024-08-16,0.18388175891800768,0.18369619467359682
2024-08-19,0.14865444620667773,0.14832367618942463
2024-08-20,0.11053638297491447,0.11004849161047899
2024-08-21,0.125105500522146,0.12467766255975146
2024-08-22,0.1421780376228689,0.14182057207191556
2024-08-23,0.09095202744977732,0.090383410044643
2024-08-26,0.08851987623409496,0.0879412335852006
2024-08-27,0.08483083375059129,0.08423698499530856
2024-08-28,0.08230805294266952,0.0817038053715609
2024-08-29,0.07744808628011461,0.07682380609337598
2024-08-30,0.08516302311241633,0.08457054363027143
2024-09-03,0.0907120027757067,0.09014239599711135
2024-09-04,0.07026575303694356,0.06961186751930923
2024-09-05,0.07959784723268801,0.07898242828674576
2024-09-06,0.0667560475227334,0.06608769511953741
2024-09-09,0.08179040787787462,0.08118402659159142
2024-09-10,0.09347228549275613,0.09291405650469726
2024-09-11,0.07855722577258215,0.07793751742072952
2024-09-12,0.10749634515141984,0.10699592285550946
2024-09-13,0.12997501297677017,0.12956724697743263
2024-09-16,0.10552737051107576,0.10501883216933751
2024-09-17,0.09318372515816963,0.09262430673432442
2024-09-18,0.2123592047502042,0.2122910235592361
2024-09-19,0.2655529238320154,0.2657040053237538
2024-09-20,0.3206297023067164,0.32100780838729065
2024-09-23,0.45215546907199466,0.4530757198449082
