date,R_lead,R_full,divergence,n_lead_indicators,n_full_indicators,regime,early_warning,divergence_alert
2006-03-29,0.4267,0.4241,0.0027,12,20,ELEVATED,WATCH,CONSISTENT
2006-03-30,0.4435,0.4333,0.0102,12,20,ELEVATED,WATCH,CONSISTENT
2006-03-31,0.4526,0.4448,0.0078,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-03,0.4591,0.4491,0.01,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-04,0.4393,0.4249,0.0144,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-05,0.4419,0.4262,0.0158,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-06,0.446,0.4316,0.0144,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-07,0.4752,0.465,0.0101,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-10,0.4746,0.4653,0.0094,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-11,0.5076,0.494,0.0136,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-12,0.4986,0.4839,0.0146,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-13,0.4761,0.4652,0.0109,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-17,0.5171,0.495,0.0221,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-18,0.4858,0.4583,0.0275,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-19,0.4559,0.4319,0.024,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-20,0.4213,0.4071,0.0143,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-21,0.4535,0.4377,0.0158,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-24,0.4211,0.4121,0.009,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-25,0.4046,0.3994,0.0052,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-26,0.4173,0.4045,0.0128,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-27,0.4089,0.3908,0.0182,12,20,ELEVATED,WATCH,CONSISTENT
2006-04-28,0.4273,0.4116,0.0157,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-01,0.3181,0.3292,-0.0111,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-02,0.3276,0.3382,-0.0106,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-03,0.309,0.3196,-0.0106,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-04,0.3088,0.3142,-0.0055,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-05,0.3104,0.3204,-0.01,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-08,0.3333,0.3354,-0.0021,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-09,0.3495,0.3493,0.0002,12,20,ELEVATED,CLEAR,CONSISTENT
2006-05-10,0.3682,0.3669,0.0013,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-11,0.3765,0.392,-0.0156,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-12,0.4062,0.4279,-0.0218,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-15,0.4084,0.4338,-0.0254,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-16,0.3651,0.398,-0.0329,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-17,0.4173,0.45,-0.0327,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-18,0.4129,0.4497,-0.0368,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-19,0.4346,0.4644,-0.0298,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-22,0.4494,0.4818,-0.0324,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-23,0.4594,0.4952,-0.0358,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-24,0.4447,0.4806,-0.0359,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-25,0.4307,0.4697,-0.039,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-26,0.4822,0.5082,-0.026,12,20,ELEVATED,WATCH,CONSISTENT
2006-05-30,0.5203,0.5453,-0.025,12,20,HIGH RISK,WATCH,CONSISTENT
2006-05-31,0.5246,0.5457,-0.0212,12,20,HIGH RISK,WATCH,CONSISTENT
2006-06-01,0.6354,0.6265,0.009,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-02,0.6307,0.6273,0.0035,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-05,0.6808,0.6754,0.0054,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-06,0.6663,0.6665,-0.0002,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-07,0.6663,0.6667,-0.0003,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-08,0.6697,0.6686,0.001,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-09,0.7216,0.7143,0.0073,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-12,0.7032,0.7013,0.0019,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-13,0.6956,0.6951,0.0005,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-14,0.6829,0.6826,0.0003,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-15,0.6501,0.6481,0.002,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-16,0.6747,0.6696,0.0051,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-19,0.6874,0.6787,0.0087,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-20,0.6769,0.6708,0.0061,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-21,0.6663,0.6607,0.0056,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-22,0.6766,0.6692,0.0074,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-23,0.6856,0.678,0.0076,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-26,0.6672,0.6604,0.0067,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-27,0.7055,0.6948,0.0107,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-28,0.6984,0.6868,0.0117,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-29,0.6361,0.6306,0.0055,12,20,HIGH RISK,WARNING,CONSISTENT
2006-06-30,0.6868,0.6743,0.0125,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-03,0.6717,0.6587,0.013,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-05,0.6819,0.6707,0.0112,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-06,0.6972,0.6811,0.0161,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-07,0.6804,0.6697,0.0106,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-10,0.6772,0.667,0.0102,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-11,0.6435,0.6395,0.0039,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-12,0.68,0.6748,0.0052,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-13,0.6996,0.6983,0.0013,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-14,0.7372,0.729,0.0082,11,19,CRISIS,WARNING,CONSISTENT
2006-07-17,0.7361,0.7308,0.0052,11,19,CRISIS,WARNING,CONSISTENT
2006-07-18,0.7001,0.6943,0.0058,11,19,CRISIS,WARNING,CONSISTENT
2006-07-19,0.6987,0.689,0.0097,11,19,CRISIS,WARNING,CONSISTENT
2006-07-20,0.7255,0.7135,0.012,11,19,CRISIS,WARNING,CONSISTENT
2006-07-21,0.7169,0.7093,0.0075,11,19,CRISIS,WARNING,CONSISTENT
2006-07-24,0.6699,0.6675,0.0024,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-25,0.6842,0.6745,0.0097,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-26,0.6809,0.669,0.0119,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-27,0.6871,0.6769,0.0102,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-28,0.5997,0.6008,-0.0012,11,19,HIGH RISK,WARNING,CONSISTENT
2006-07-31,0.607,0.6109,-0.0039,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-01,0.5533,0.5729,-0.0196,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-02,0.5604,0.5777,-0.0173,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-03,0.5698,0.5818,-0.012,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-04,0.5449,0.561,-0.0161,11,19,HIGH RISK,WATCH,CONSISTENT
2006-08-07,0.5637,0.578,-0.0143,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-08,0.5591,0.5751,-0.0159,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-09,0.5733,0.5908,-0.0175,11,19,HIGH RISK,WARNING,CONSISTENT
2006-08-10,0.5448,0.5595,-0.0147,11,19,HIGH RISK,WATCH,CONSISTENT
2006-08-11,0.5109,0.5336,-0.0227,11,19,HIGH RISK,WATCH,CONSISTENT
2006-08-14,0.5095,0.5279,-0.0184,11,19,HIGH RISK,WATCH,CONSISTENT
2006-08-15,0.4854,0.5012,-0.0158,11,19,HIGH RISK,WATCH,CONSISTENT
2006-08-16,0.4463,0.4588,-0.0125,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-17,0.4316,0.4371,-0.0055,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-18,0.3542,0.3752,-0.021,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-21,0.3605,0.3851,-0.0246,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-22,0.3726,0.3958,-0.0232,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-23,0.3623,0.3877,-0.0254,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-24,0.3573,0.3845,-0.0272,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-25,0.3479,0.3811,-0.0332,11,19,ELEVATED,CLEAR,CONSISTENT
2006-08-28,0.3521,0.3749,-0.0228,11,19,ELEVATED,WATCH,CONSISTENT
2006-08-29,0.3305,0.3499,-0.0194,11,19,ELEVATED,CLEAR,CONSISTENT
2006-08-30,0.3242,0.3462,-0.0221,11,19,ELEVATED,CLEAR,CONSISTENT
2006-08-31,0.3456,0.3674,-0.0218,11,19,ELEVATED,CLEAR,CONSISTENT
2006-09-01,0.3999,0.4045,-0.0046,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-05,0.4091,0.408,0.0011,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-06,0.4367,0.4373,-0.0006,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-07,0.445,0.4468,-0.0018,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-08,0.4197,0.425,-0.0053,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-11,0.4059,0.4073,-0.0014,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-12,0.3867,0.3787,0.0079,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-13,0.4208,0.4017,0.0191,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-14,0.4357,0.4115,0.0242,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-15,0.3666,0.3544,0.0122,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-18,0.3748,0.3612,0.0136,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-19,0.3908,0.3781,0.0128,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-20,0.3986,0.3781,0.0206,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-21,0.4359,0.414,0.0219,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-22,0.4755,0.4544,0.0211,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-25,0.4544,0.4288,0.0256,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-26,0.4394,0.4111,0.0283,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-27,0.4635,0.4334,0.03,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-28,0.4652,0.4345,0.0308,11,19,ELEVATED,WATCH,CONSISTENT
2006-09-29,0.4574,0.4284,0.029,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-02,0.4688,0.4397,0.0292,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-03,0.4809,0.4422,0.0387,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-04,0.4705,0.4238,0.0467,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-05,0.4841,0.4305,0.0536,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-06,0.451,0.4046,0.0464,11,19,ELEVATED,WATCH,CONSISTENT
2006-10-09,0.441,0.4007,0.0403,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-10,0.4238,0.3833,0.0405,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-11,0.4337,0.3946,0.0392,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-12,0.4344,0.3882,0.0462,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-13,0.3702,0.3387,0.0315,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-16,0.3953,0.3608,0.0346,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-17,0.4157,0.3796,0.0361,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-18,0.4096,0.376,0.0337,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-19,0.385,0.3545,0.0304,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-20,0.387,0.3556,0.0314,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-23,0.4123,0.3715,0.0408,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-24,0.4334,0.3881,0.0454,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-25,0.4378,0.3935,0.0444,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-26,0.44,0.3923,0.0477,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-27,0.4364,0.3977,0.0386,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-30,0.4224,0.3855,0.037,12,20,ELEVATED,WATCH,CONSISTENT
2006-10-31,0.4487,0.4078,0.0409,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-01,0.3698,0.3563,0.0136,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-02,0.3615,0.3511,0.0104,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-03,0.375,0.3611,0.0139,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-06,0.3943,0.367,0.0274,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-07,0.3976,0.3676,0.03,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-08,0.389,0.3595,0.0295,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-09,0.4021,0.3782,0.0238,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-10,0.3552,0.3381,0.0171,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-13,0.3649,0.3413,0.0237,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-14,0.3536,0.3272,0.0264,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-15,0.3486,0.3206,0.0279,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-16,0.3433,0.3143,0.029,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-17,0.3202,0.2968,0.0235,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-20,0.302,0.2838,0.0182,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-21,0.3021,0.2852,0.017,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-22,0.2852,0.2683,0.0169,12,20,LOW RISK,CLEAR,CONSISTENT
2006-11-24,0.33,0.3065,0.0235,12,20,LOW RISK,CLEAR,CONSISTENT
2006-11-27,0.3841,0.3627,0.0214,12,20,ELEVATED,WATCH,CONSISTENT
2006-11-28,0.3489,0.3388,0.0101,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-29,0.303,0.2934,0.0096,12,20,ELEVATED,CLEAR,CONSISTENT
2006-11-30,0.3117,0.3041,0.0076,12,20,ELEVATED,CLEAR,CONSISTENT
2006-12-01,0.4331,0.4057,0.0274,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-04,0.4192,0.3878,0.0314,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-05,0.412,0.3792,0.0329,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-06,0.418,0.382,0.036,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-07,0.473,0.431,0.042,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-08,0.423,0.3859,0.0371,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-11,0.408,0.3728,0.0352,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-12,0.3845,0.3572,0.0273,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-13,0.3726,0.3458,0.0268,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-14,0.3641,0.3328,0.0312,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-15,0.3459,0.3191,0.0269,12,20,ELEVATED,CLEAR,CONSISTENT
2006-12-18,0.3543,0.3259,0.0284,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-19,0.3542,0.3277,0.0264,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-20,0.3634,0.3344,0.029,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-21,0.3877,0.3578,0.0299,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-22,0.4227,0.3918,0.0309,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-26,0.4138,0.3804,0.0334,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-27,0.4008,0.3661,0.0348,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-28,0.4147,0.3789,0.0358,12,20,ELEVATED,WATCH,CONSISTENT
2006-12-29,0.4178,0.3853,0.0325,12,20,ELEVATED,WATCH,CONSISTENT
2007-01-03,0.5476,0.4909,0.0566,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-04,0.5292,0.4747,0.0544,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-05,0.5688,0.5083,0.0606,13,21,ELEVATED,WARNING,CONSISTENT
2007-01-08,0.5576,0.4989,0.0587,13,21,ELEVATED,WARNING,CONSISTENT
2007-01-09,0.568,0.5082,0.0598,13,21,ELEVATED,WARNING,CONSISTENT
2007-01-10,0.5479,0.4884,0.0595,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-11,0.5361,0.4726,0.0635,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-12,0.4615,0.4108,0.0507,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-16,0.477,0.4219,0.0551,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-17,0.4745,0.4247,0.0498,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-18,0.4575,0.4106,0.047,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-19,0.4235,0.3834,0.04,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-22,0.454,0.413,0.041,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-23,0.4498,0.4115,0.0383,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-24,0.4356,0.3956,0.04,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-25,0.4902,0.4509,0.0393,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-26,0.4721,0.4378,0.0343,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-29,0.4999,0.4575,0.0424,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-30,0.4927,0.4503,0.0425,13,21,ELEVATED,WATCH,CONSISTENT
2007-01-31,0.4916,0.4444,0.0472,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-01,0.4542,0.4162,0.038,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-02,0.4338,0.4006,0.0332,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-05,0.4461,0.4128,0.0333,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-06,0.4501,0.4133,0.0368,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-07,0.4366,0.401,0.0356,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-08,0.4414,0.4103,0.0311,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-09,0.45,0.4295,0.0205,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-12,0.4739,0.4496,0.0243,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-13,0.4153,0.3993,0.016,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-14,0.4326,0.4084,0.0242,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-15,0.4459,0.4143,0.0316,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-16,0.438,0.4106,0.0275,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-20,0.4445,0.4112,0.0333,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-21,0.4549,0.4261,0.0288,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-22,0.4591,0.4281,0.031,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-23,0.4704,0.44,0.0305,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-26,0.4969,0.4681,0.0288,13,21,ELEVATED,WATCH,CONSISTENT
2007-02-27,0.6011,0.6026,-0.0015,13,21,HIGH RISK,WARNING,CONSISTENT
2007-02-28,0.5558,0.5558,-0.0001,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-01,0.5943,0.5888,0.0054,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-02,0.7044,0.6844,0.02,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-05,0.7066,0.6919,0.0147,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-06,0.6816,0.6615,0.0201,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-07,0.6845,0.6689,0.0156,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-08,0.6604,0.6457,0.0147,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-09,0.6672,0.6449,0.0223,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-12,0.6414,0.6208,0.0206,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-13,0.6687,0.6598,0.0089,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-14,0.6634,0.6471,0.0163,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-15,0.6572,0.6429,0.0143,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-16,0.6765,0.662,0.0145,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-19,0.6689,0.6446,0.0243,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-20,0.616,0.5972,0.0187,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-21,0.6004,0.5678,0.0326,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-22,0.641,0.6032,0.0377,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-23,0.6097,0.5779,0.0318,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-26,0.6095,0.5806,0.0289,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-27,0.6277,0.598,0.0297,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-28,0.6671,0.6405,0.0266,13,21,HIGH RISK,WARNING,CONSISTENT
2007-03-29,0.6856,0.6545,0.0311,14,22,HIGH RISK,WARNING,CONSISTENT
2007-03-30,0.6867,0.6554,0.0314,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-02,0.6707,0.6428,0.0279,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-03,0.6306,0.5983,0.0323,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-04,0.628,0.5975,0.0305,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-05,0.6207,0.5876,0.0331,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-09,0.6073,0.5759,0.0314,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-10,0.5912,0.5637,0.0275,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-11,0.6157,0.5855,0.0302,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-12,0.5968,0.5632,0.0336,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-13,0.5498,0.5246,0.0252,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-16,0.5421,0.5133,0.0288,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-17,0.5355,0.5071,0.0284,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-18,0.5355,0.5073,0.0281,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-19,0.5436,0.5102,0.0334,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-20,0.5471,0.5133,0.0338,14,22,HIGH RISK,WATCH,CONSISTENT
2007-04-23,0.5933,0.5529,0.0403,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-24,0.5852,0.5449,0.0404,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-25,0.6035,0.5548,0.0487,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-26,0.5946,0.5427,0.0519,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-27,0.5925,0.5429,0.0497,14,22,HIGH RISK,WARNING,CONSISTENT
2007-04-30,0.6357,0.5877,0.048,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-01,0.5776,0.5347,0.0429,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-02,0.5812,0.531,0.0501,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-03,0.5653,0.5184,0.0469,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-04,0.5883,0.5371,0.0512,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-07,0.5879,0.536,0.0519,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-08,0.609,0.5517,0.0573,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-09,0.6056,0.5457,0.0599,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-10,0.6186,0.5647,0.0539,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-11,0.5746,0.5256,0.049,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-14,0.6088,0.5539,0.0549,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-15,0.5744,0.5292,0.0452,14,22,HIGH RISK,WARNING,CONSISTENT
2007-05-16,0.527,0.4859,0.0411,14,22,HIGH RISK,WATCH,CONSISTENT
2007-05-17,0.5293,0.4871,0.0422,14,22,HIGH RISK,WATCH,CONSISTENT
2007-05-18,0.5199,0.4765,0.0434,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-21,0.5373,0.4886,0.0488,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-22,0.5353,0.486,0.0493,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-23,0.5442,0.4884,0.0558,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-24,0.5698,0.5123,0.0575,14,22,ELEVATED,WARNING,CONSISTENT
2007-05-25,0.5191,0.4686,0.0505,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-29,0.5201,0.4669,0.0532,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-30,0.5025,0.4518,0.0507,14,22,ELEVATED,WATCH,CONSISTENT
2007-05-31,0.5117,0.4598,0.0519,14,22,ELEVATED,WATCH,CONSISTENT
2007-06-01,0.4909,0.443,0.0479,14,22,ELEVATED,WATCH,CONSISTENT
2007-06-04,0.5113,0.4596,0.0518,14,22,ELEVATED,WATCH,CONSISTENT
2007-06-05,0.5128,0.4625,0.0503,14,22,ELEVATED,WATCH,CONSISTENT
2007-06-06,0.5635,0.5114,0.0521,14,22,ELEVATED,WARNING,CONSISTENT
2007-06-07,0.609,0.5578,0.0511,14,22,HIGH RISK,WARNING,CONSISTENT
2007-06-08,0.5743,0.5197,0.0546,14,22,HIGH RISK,WARNING,CONSISTENT
